frame,timestamp,left_vel,right_vel,img_path,rel_x,rel_y,rel_theta,action_id
0,1745842828.3331819,0.0,0.0,frame_0000.jpg,0.0,-0.0,359.994337773178,864
1,1745842828.7343056,0.03719425790364564,0.002374101568317807,frame_0001.jpg,0.004781436315343621,-0.0001320256568658102,357.1691734569749,575
2,1745842829.1343277,0.049064765745234676,0.011079140652149764,frame_0002.jpg,0.0134527440209804,-0.0008996837169873989,353.1494773568281,574
3,1745842829.5343106,0.13848925815187207,0.0,frame_0003.jpg,0.033544863010162636,-0.005759018802942226,338.4371201110264,571
4,1745842829.934332,0.019784179735981722,0.0,frame_0004.jpg,0.048761101807452835,-0.013311713954259636,328.93459893767863,569
5,1745842830.3343995,0.019784179735981722,0.09258996116439447,frame_0005.jpg,0.05617104407289073,-0.01773558095931175,330.8173883937169,570
6,1745842830.734272,0.0,0.0,frame_0006.jpg,0.07325888360583557,-0.025613262427049383,338.8481267443319,571
7,1745842831.1344054,0.02136691411486026,0.11949644560532961,frame_0007.jpg,0.08392877823079861,-0.028961086707875682,345.3453441923065,573
8,1745842831.5342686,0.03719425790364564,0.014244609409906841,frame_0008.jpg,0.10673206856433803,-0.03292391376059806,351.18720498941843,574
9,1745842831.9343576,0.011079140652149764,0.02928058600925295,frame_0009.jpg,0.11496985967514885,-0.03430287334847659,350.5879378520199,574
10,1745842832.33437,0.05935253920794517,0.020575546925420993,frame_0010.jpg,0.12576788269623618,-0.03585108450727455,351.4377773093095,574
11,1745842832.734518,0.16381300821392866,0.0,frame_0011.jpg,0.14263439697092442,-0.03975946813865397,341.27783676796975,572
12,1745842833.1344802,0.07438851580729128,0.05935253920794517,frame_0012.jpg,0.17278327561615964,-0.058295282604922304,320.69042742078443,568
13,1745842833.5347054,0.0007913671894392689,0.094172695543273,frame_0013.jpg,0.19115271866190223,-0.07312467572256441,325.58278605533246,569
14,1745842833.93448,0.009496406273271227,0.005539570326074882,frame_0014.jpg,0.20403855457072537,-0.08059780107392772,332.6290550899277,570
15,1745842834.334407,0.1345324222046757,0.017410078167663916,frame_0015.jpg,0.21623455186709176,-0.08799459491486783,324.1907798421055,568
16,1745842834.734309,0.047482031366356134,0.12899285187860082,frame_0016.jpg,0.24677238819655756,-0.1134246259325773,323.1652884099306,568
17,1745842835.1343193,0.014244609409906841,0.060935273586823706,frame_0017.jpg,0.2678974703904996,-0.12690746662083074,332.0602096150924,570
18,1745842835.5343206,0.030071953198692217,0.026115117251495873,frame_0018.jpg,0.27943093783431444,-0.13258809207080693,334.5061071870631,571
19,1745842835.934348,0.030071953198692217,0.025323750062056605,frame_0019.jpg,0.2883449821903326,-0.13688688716365544,334.0738518352497,570
20,1745842836.3344965,0.05143886731355248,0.04115109385084199,frame_0020.jpg,0.3053734905096876,-0.14592319102079215,329.17363506806157,641
21,1745842836.73436,0.017410078167663916,0.07834535175448762,frame_0021.jpg,0.31825633581753754,-0.15357351605841224,331.0338234281362,642
22,1745842837.134358,0.049064765745234676,0.028489218819813682,frame_0022.jpg,0.33789546063296866,-0.16230872467634944,338.54190204308355,643
23,1745842837.5344553,0.004748203136635614,0.09100722678551593,frame_0023.jpg,0.35165930552387814,-0.16783266612972253,340.09629600382755,644
24,1745842837.9344008,0.11791371122645107,0.03482015633532783,frame_0024.jpg,0.3747495361893583,-0.17412727811117062,344.00039115227185,644
25,1745842838.3336241,0.11316550808981546,0.02928058600925295,frame_0025.jpg,0.40649229915132945,-0.18774890603990405,330.15033845899507,642
26,1745842838.734386,0.015827343788785378,0.0585611720185059,frame_0026.jpg,0.42593042930409,-0.20051343886735268,327.1521039794129,641
27,1745842839.134567,0.005539570326074882,0.09338132835383373,frame_0027.jpg,0.4405870771711436,-0.20859955560653784,336.41494015440657,643
28,1745842839.534561,0.04273382822972052,0.0332374219564493,frame_0028.jpg,0.4583822724286589,-0.2148833371117401,341.9815374977778,644
29,1745842839.9344172,0.0,0.0,frame_0029.jpg,0.46821628813874383,-0.2181968998832686,341.09127698098,644
30,1745842840.3343039,0.11633097684757253,0.06568347672345932,frame_0030.jpg,0.48357604969595813,-0.22401388064497174,337.7180514555858,643
31,1745842840.734339,0.0585611720185059,0.018992812546542455,frame_0031.jpg,0.5112172509763555,-0.23728122797973455,331.02044991774136,642
