frame,timestamp,left_vel,right_vel,img_path,rel_x,rel_y,rel_theta,action_id
0,1745834190.9418306,0.0,0.0,frame_0000.jpg,0.0,-0.0,359.99629120728065,864
1,1745834191.341656,0.0,0.0,frame_0001.jpg,0.0,-0.0,359.99857932065265,864
2,1745834191.741845,0.04352519541915979,0.02928058600925295,frame_0002.jpg,0.012097863103566153,-0.00010602422324631957,358.8765431645596,575
3,1745834192.14184,0.018201445357103184,0.0,frame_0003.jpg,0.025249864567641726,-0.0005883286963378285,356.52406208986713,575
4,1745834192.5416677,0.0,0.0,frame_0004.jpg,0.027218939343043425,-0.0007305724010235447,355.41856182175474,575
5,1745834192.9417648,0.1376978909624328,0.017410078167663916,frame_0005.jpg,0.04166466123391073,-0.0029772218311459268,347.65071062210427,573
6,1745834193.3418076,0.0458992969874776,0.008705039083831958,frame_0006.jpg,0.06424377766161099,-0.010453549652222827,336.6559023981355,571
7,1745834193.7437012,0.0,0.0,frame_0007.jpg,0.06993807167319586,-0.013093555441417706,333.8934323883238,570
8,1745834194.141157,0.018201445357103184,0.0,frame_0008.jpg,0.0721886667654082,-0.01425140098967702,331.9626745137446,570
9,1745834194.5416512,0.006330937515514151,0.047482031366356134,frame_0009.jpg,0.07956893464839965,-0.01805055409216575,334.81048090704644,571
10,1745834194.941902,0.0585611720185059,0.09654679711159081,frame_0010.jpg,0.1015818941338172,-0.026993447376706104,339.8608593831372,572
11,1745834195.3418224,0.0,0.01661871097822465,frame_0011.jpg,0.11747626522178939,-0.03237008764184019,343.6021501425251,572
12,1745834195.7416847,0.0,0.0,frame_0012.jpg,0.11854654359198706,-0.03267790672539485,344.1866367505597,572
13,1745834196.1416535,0.06410074234458078,0.07517988299673055,frame_0013.jpg,0.1311391873876336,-0.036141367415545446,344.9121667649552,573
14,1745834196.5417407,0.1274101174997223,0.03086332038813149,frame_0014.jpg,0.15999534651346353,-0.044788133632335775,338.68590292135497,571
15,1745834196.941722,0.03719425790364564,0.12107917998420814,frame_0015.jpg,0.19248749715401617,-0.0592639709620337,339.7762879808341,572
16,1745834197.3418736,0.038776992282524174,0.0,frame_0016.jpg,0.2104590151393755,-0.06496355534461223,341.0633824884097,572
17,1745834197.741704,0.030071953198692217,0.02769785163037441,frame_0017.jpg,0.2201751445699004,-0.0686785531783623,338.5481584963633,571
18,1745834198.1417844,0.09496406273271227,0.0031654687577570757,frame_0018.jpg,0.23464522172487354,-0.07539632923564252,330.2707137129274,570
19,1745834198.5420058,0.005539570326074882,0.011079140652149764,frame_0019.jpg,0.24430494299520272,-0.08166124313452668,325.87085611376693,569
20,1745834198.9416952,0.007913671894392689,0.1527338675617789,frame_0020.jpg,0.2612180155569433,-0.09041331046839346,339.6973309940288,572
21,1745834199.341751,0.0,0.12266191436308668,frame_0021.jpg,0.28863147660224875,-0.09608188183226468,358.66398084739967,575
22,1745834199.7417927,0.009496406273271227,0.04510792979803833,frame_0022.jpg,0.3054294949303022,-0.09499575052915032,8.338752561425963,577
23,1745834200.1417227,0.060935273586823706,0.01661871097822465,frame_0023.jpg,0.32092674392998477,-0.09254124090992345,6.886531400476201,577
24,1745834200.5416944,0.0,0.023741015683178067,frame_0024.jpg,0.32986863045146975,-0.09166209063072121,6.583298322084261,577
25,1745834200.9418015,-0.002374101568317807,0.002374101568317807,frame_0025.jpg,0.33247801438808966,-0.09131686250105953,8.983973211560397,577
26,1745834201.3417037,0.07597125018616982,0.040359726661402716,frame_0026.jpg,0.34490958493931223,-0.08957464771731866,6.493781862822118,577
27,1745834201.741688,0.02136691411486026,0.03798562509308491,frame_0027.jpg,0.3624380943644321,-0.08782242739640354,6.368447891552364,577
28,1745834202.1417253,0.13690652377299353,0.018992812546542455,frame_0028.jpg,0.3855646100022395,-0.08669289614365776,356.80021346819996,647
29,1745834202.5417633,0.09733816430103008,0.0031654687577570757,frame_0029.jpg,0.4108095413784778,-0.09092005787729206,342.81036046299135,644
30,1745834202.9417074,0.026906484440935144,0.04985613293467394,frame_0030.jpg,0.42753110554924434,-0.0971417136602002,339.9179461042202,644
31,1745834203.3417633,0.0031654687577570757,0.09496406273271227,frame_0031.jpg,0.4446287883543883,-0.10208361523181625,349.16268227791335,645
