frame,timestamp,left_vel,right_vel,img_path,rel_x,rel_y,rel_theta,action_id
0,1745910970.1596367,0.0,0.0,frame_0000.jpg,-0.0,0.0,0.0,864
1,1745910970.5601985,0.026115117251495873,0.0917985939749552,frame_0001.jpg,0.010590743141219836,0.0004989881717862195,4.739673170746926,865
2,1745910970.9599419,0.0007913671894392689,0.0,frame_0002.jpg,0.022742827913279924,0.0020250411455843068,8.964172493156525,865
3,1745910971.3604825,0.008705039083831958,0.012661875031028303,frame_0003.jpg,0.024718220920944455,0.0023348761478620035,8.989211966653784,865
4,1745910971.7599702,0.002374101568317807,0.0,frame_0004.jpg,0.02676775619947393,0.0026619899208438873,8.894873393837543,865
5,1745910972.1598825,0.008705039083831958,0.15431660194065744,frame_0005.jpg,0.04062669892489646,0.006122828553705264,18.521328349675173,867
6,1745910972.5599325,0.03244605476701003,0.024532382872617338,frame_0006.jpg,0.06251945869039441,0.016527940223880752,28.586404393632733,869
7,1745910972.9597921,0.13690652377299353,-0.0007913671894392689,frame_0007.jpg,0.07915404718886147,0.023886781874936553,16.905414875076872,867
8,1745910973.3598936,0.07201441423897346,0.0458992969874776,frame_0008.jpg,0.10597366907892922,0.028641310135537695,6.1199724397365,865
9,1745910973.759867,0.03244605476701003,0.005539570326074882,frame_0009.jpg,0.12239473644986937,0.029974751208785365,2.4374622883457846,864
10,1745910974.1610572,0.007122304704953421,-0.004748203136635614,frame_0010.jpg,0.12740488352793403,0.030074822092366373,359.6921087325942,864
11,1745910974.5685706,0.05539570326074882,0.04431656260859906,frame_0011.jpg,0.13597842332560986,0.02973936325918604,357.22167029093555,935
12,1745910974.9598181,0.12582738312084377,0.040359726661402716,frame_0012.jpg,0.16033774948502744,0.02730166139210736,349.33082104471157,933
13,1745910975.3598864,0.028489218819813682,0.08784175802775886,frame_0013.jpg,0.18880247045090376,0.020351529971777457,347.3964295094939,933
14,1745910975.759818,0.03086332038813149,0.04431656260859906,frame_0014.jpg,0.20896893522965873,0.016987611871332076,352.40466571840574,934
15,1745910976.1598625,0.05539570326074882,0.04431656260859906,frame_0015.jpg,0.22579391261860637,0.014867080549956113,352.44497749488715,934
16,1745910976.559816,0.0,0.060935273586823706,frame_0016.jpg,0.24237176477086703,0.012837827112523209,356.23621059748615,935
17,1745910976.9597714,0.060143906397384435,0.09575542992215154,frame_0017.jpg,0.263418479366253,0.013155449202584754,2.961132892010653,864
18,1745910977.360067,0.0,0.08071945332280543,frame_0018.jpg,0.28835422150646073,0.015676713706073944,11.081503815103815,866
19,1745910977.7675478,0.0,0.017410078167663916,frame_0019.jpg,0.29879117192556465,0.018460186022566827,18.13725315226702,867
20,1745910978.1599157,0.09100722678551593,0.028489218819813682,frame_0020.jpg,0.31224436054409827,0.022487865150030747,14.367016051176677,938
21,1745910978.5598574,0.0,0.0,frame_0021.jpg,0.32409951103979806,0.025013396945139127,10.195204808024585,938
22,1745910978.9598258,0.0,0.0,frame_0022.jpg,0.32417423695260084,0.025026877134114778,10.237770546932097,938
23,1745910979.3598673,0.06726621110233785,0.012661875031028303,frame_0023.jpg,0.3314136279279945,0.02606560123791246,6.505809825950507,937
24,1745910979.759951,0.06410074234458078,0.11949644560532961,frame_0024.jpg,0.35534264263629306,0.028123596435237236,6.781954374094141,937
25,1745910980.1598878,0.0,0.002374101568317807,frame_0025.jpg,0.37581096349290516,0.031213423917334532,10.662321445361783,938
26,1745910980.5598836,-0.006330937515514151,0.0458992969874776,frame_0026.jpg,0.38002225589021504,0.03220724153839141,15.446240581552047,939
27,1745910980.9598606,0.11000003933205837,0.009496406273271227,frame_0027.jpg,0.39387198555769964,0.036229622665686106,13.117583206684571,938
28,1745910981.3602002,0.0,0.0,frame_0028.jpg,0.4062995071678306,0.03830259966903718,6.761818976420898,937
29,1745910981.7600188,0.014244609409906841,0.002374101568317807,frame_0029.jpg,0.40808671383298484,0.03849021480284365,5.4066138224420115,937
30,1745910982.1601377,0.12107917998420814,0.0,frame_0030.jpg,0.421686273253346,0.038520322359164166,355.467062995051,1007
31,1745910982.5598693,0.030071953198692217,0.06726621110233785,frame_0031.jpg,0.44327678268628556,0.03494177479136287,350.7138523893691,1006
