frame,timestamp,left_vel,right_vel,img_path,rel_x,rel_y,rel_theta,action_id
0,1745839459.8137012,0.0,0.0,frame_0000.jpg,-1.0486103058184931e-16,7.090578232188821e-11,0.0003483396476440248,792
1,1745839460.2139847,0.12582738312084377,0.025323750062056605,frame_0001.jpg,0.015859174998154587,-0.001256269270385278,352.07196037374524,574
2,1745839460.6129663,0.09654679711159081,0.04194246104028125,frame_0002.jpg,0.04420333291093867,-0.008357956779693362,341.0451253927582,572
3,1745839461.0137706,0.048273398555795405,0.13057558625747936,frame_0003.jpg,0.07354060819237748,-0.018752474617169262,344.02259609726354,572
4,1745839461.413776,0.11316550808981546,0.010287773462710497,frame_0004.jpg,0.10402576427572507,-0.026577543782344143,340.5276429404814,572
5,1745839461.8137043,0.004748203136635614,0.08942449240663738,frame_0005.jpg,0.1248428836344286,-0.03522893214644904,339.8181911913922,572
6,1745839462.2137353,0.038776992282524174,0.038776992282524174,frame_0006.jpg,0.14173615572568438,-0.04011315921290838,345.1315456109068,573
7,1745839462.6137621,0.020575546925420993,0.015827343788785378,frame_0007.jpg,0.15405972622441141,-0.04340854223830387,344.7336597709969,573
8,1745839463.0138028,0.0,0.0,frame_0008.jpg,0.1575471299912934,-0.044377147344018916,344.232446829323,572
9,1745839463.4137459,0.0,0.0,frame_0009.jpg,0.15757148787716246,-0.044384026605616356,344.2274607912289,572
10,1745839463.8136976,0.010287773462710497,0.14165472690962913,frame_0010.jpg,0.1734043105816926,-0.04718204570095469,354.33747264973596,574
11,1745839464.2137558,0.0332374219564493,0.0039568359471963445,frame_0011.jpg,0.1948691131429074,-0.047189206070642954,1.7336112943759758,504
12,1745839464.613757,0.10129500024822642,0.05539570326074882,frame_0012.jpg,0.21457699533806157,-0.04758134773761325,356.56274145113696,575
13,1745839465.0138898,0.009496406273271227,0.048273398555795405,frame_0013.jpg,0.23743746300055857,-0.04936541476126655,357.0197015971783,575
14,1745839465.413692,0.11633097684757253,0.04194246104028125,frame_0014.jpg,0.25770403366186545,-0.05042049686678178,353.9792565485255,574
15,1745839465.8194637,0.031654687577570756,0.06568347672345932,frame_0015.jpg,0.2843313266106552,-0.0542518903573475,352.4635692698079,574
16,1745839466.2138214,0.03640289071420637,0.020575546925420993,frame_0016.jpg,0.3005583226339697,-0.05603697506872322,353.39866997850686,646
17,1745839466.6139379,0.07755398456504835,0.039568359471963445,frame_0017.jpg,0.3172262882487212,-0.05853157827359522,349.2470419443522,645
18,1745839467.0137641,0.09021585959607666,0.0031654687577570757,frame_0018.jpg,0.33920841369595334,-0.06410709365132848,340.1791393682707,644
19,1745839467.4137971,0.05776980482906663,0.017410078167663916,frame_0019.jpg,0.35557410131029965,-0.07173507854909031,331.3678128483607,642
20,1745839467.8138041,0.002374101568317807,0.0,frame_0020.jpg,0.36270910130711614,-0.07587806655457571,328.4627831301925,641
21,1745839468.2137294,0.06172664077626298,0.01661871097822465,frame_0021.jpg,0.36882174036448767,-0.07998515422903661,324.24695814802885,640
22,1745839468.6192453,0.002374101568317807,0.015035976599346109,frame_0022.jpg,0.3772779531761509,-0.08642532945122088,322.30846849930924,640
23,1745839469.013757,0.12503601593140448,0.0,frame_0023.jpg,0.38722696535130835,-0.09524697356021965,313.8707806477556,638
24,1745839469.4138556,0.07438851580729128,0.06410074234458078,frame_0024.jpg,0.40285316408055993,-0.11585800881097029,304.600793264701,637
25,1745839469.8137903,0.009496406273271227,0.04431656260859906,frame_0025.jpg,0.41421366621575156,-0.1323114110800555,306.37228478821385,637
26,1745839470.2137218,0.0917985939749552,0.0664748439128986,frame_0026.jpg,0.4273780293550954,-0.14945474677706627,306.8255498019142,637
27,1745839470.6137853,0.002374101568317807,0.011870507841589033,frame_0027.jpg,0.43816998705564125,-0.16432686475017022,306.24777043964446,637
28,1745839471.0137627,0.025323750062056605,0.05143886731355248,frame_0028.jpg,0.4438885433010244,-0.17167807985850436,309.15004076138797,637
29,1745839471.413742,0.002374101568317807,0.03640289071420637,frame_0029.jpg,0.4518591362360472,-0.18091034198278672,313.65455051901137,638
30,1745839471.8173187,0.0,0.0,frame_0030.jpg,0.45468361574980815,-0.18377678114059756,315.456969139086,639
31,1745839472.2137656,0.007122304704953421,0.011870507841589033,frame_0031.jpg,0.4562028508662406,-0.1852641303339928,315.74987497145287,639
