frame,timestamp,left_vel,right_vel,img_path,rel_x,rel_y,rel_theta,action_id
0,1746171384.1699955,0.0,0.0,frame_0000.jpg,2.53106863579665e-05,-1.8655294379919858e-10,0.0008650861470869131,504
1,1746171384.569412,0.0,0.019784179735981722,frame_0001.jpg,0.0019486631089132259,2.8379416690336702e-05,1.4925908072761445,864
2,1746171384.9693215,0.0,0.040359726661402716,frame_0002.jpg,0.007454205708258741,0.0003763117879168077,5.577689677305045,865
3,1746171385.3698475,0.060143906397384435,0.03719425790364564,frame_0003.jpg,0.020683969076949693,0.002073826101460897,6.70933377512614,865
4,1746171385.7719238,0.023741015683178067,0.0332374219564493,frame_0004.jpg,0.037262021785439636,0.003659992756686609,5.311523608651953,865
5,1746171386.1694705,0.020575546925420993,0.05776980482906663,frame_0005.jpg,0.05083531774622318,0.005245328714736879,8.51565542142464,865
6,1746171386.5697744,0.04273382822972052,0.13928062534131133,frame_0006.jpg,0.07405249108786884,0.01077033969288517,17.87996472870941,867
7,1746171386.9693441,0.05064750012411321,0.0458992969874776,frame_0007.jpg,0.10081739730717072,0.021711088984353057,23.877364301148134,868
8,1746171387.3695693,0.0,0.07992808613336616,frame_0008.jpg,0.11709589550683688,0.02930613242519121,28.89827563361223,869
9,1746171387.7693834,0.16381300821392866,0.0007913671894392689,frame_0009.jpg,0.1373374260212457,0.04049542615736359,23.184014723027246,868
10,1746171388.1693003,0.02215828130429953,0.10920867214261912,frame_0010.jpg,0.16605725025419182,0.04896897747342962,18.004465416900416,867
11,1746171388.569346,0.0,0.0,frame_0011.jpg,0.18034983217620412,0.054517909094882286,23.825804910651016,868
12,1746171388.9694524,0.03798562509308491,0.1479856644251433,frame_0012.jpg,0.1953832156931329,0.06271528858921807,32.10121600526156,870
13,1746171389.3694432,0.019784179735981722,0.0815108205122447,frame_0013.jpg,0.21924305728600993,0.08174072444215057,44.73427242241462,873
14,1746171389.775488,0.014244609409906841,0.002374101568317807,frame_0014.jpg,0.226237272019757,0.08912952171338531,46.85523398990574,873
15,1746171390.1694703,0.17964035200271405,0.0007913671894392689,frame_0015.jpg,0.23842241419367638,0.09960319326734388,33.95557138378501,870
16,1746171390.5705826,0.15985617226673232,0.01661871097822465,frame_0016.jpg,0.2770216564401069,0.1149039499502756,10.099947254599897,866
17,1746171390.9692624,0.13374105501523645,0.006330937515514151,frame_0017.jpg,0.3054379479070747,0.11565174683357474,353.3503904661935,1006
18,1746171391.3694508,0.08863312521719811,0.08625902364888031,frame_0018.jpg,0.33530681478640695,0.10857356232826855,344.3963505586707,1004
19,1746171391.7694447,0.023741015683178067,0.15985617226673232,frame_0019.jpg,0.3708074838445049,0.10046494655095725,354.1295246589689,1006
20,1746171392.169392,0.011870507841589033,0.12028781279476887,frame_0020.jpg,0.40268432585371683,0.10223795636258312,11.472452423972811,938
21,1746171392.5709648,0.002374101568317807,0.011870507841589033,frame_0021.jpg,0.41920565204387844,0.10701368562086991,19.832671416186486,940
22,1746171392.9693887,0.011870507841589033,0.007913671894392689,frame_0022.jpg,0.42307604010379407,0.10844227372383193,20.307466893698006,940
23,1746171393.3695397,0.07280578142841274,0.024532382872617338,frame_0023.jpg,0.43306991037385156,0.11183198422495329,17.073491850007485,939
24,1746171393.7694278,0.011079140652149764,0.08784175802775886,frame_0024.jpg,0.4523570776411762,0.11737170984629874,18.90812505730247,939
25,1746171394.1694577,0.0,0.0,frame_0025.jpg,0.46173523399838184,0.12111113749781524,23.90143901042518,940
26,1746171394.5697129,0.04194246104028125,0.03719425790364564,frame_0026.jpg,0.46884995610475183,0.1242351242630498,23.531927483874767,940
27,1746171394.9696167,0.030071953198692217,0.007122304704953421,frame_0027.jpg,0.4803231696732452,0.12907494928309401,21.4681636280406,940
28,1746171395.3693397,0.04273382822972052,0.056978437639627365,frame_0028.jpg,0.49174256282461987,0.13329493526222932,20.33922556579131,940
29,1746171395.7696686,0.0007913671894392689,0.1495683988040218,frame_0029.jpg,0.5143419947971538,0.14386367166104702,32.22127707049202,942
30,1746171396.169367,0.0,0.0039568359471963445,frame_0030.jpg,0.5288998264617125,0.15560329492112487,43.675617006724735,944
31,1746171396.5693333,0.013453242220467572,0.004748203136635614,frame_0031.jpg,0.5304163482980281,0.15705706457948976,43.52973099624245,944
