frame,timestamp,left_vel,right_vel,img_path,rel_x,rel_y,rel_theta,action_id
0,1745910395.7599597,0.0,0.0,frame_0000.jpg,-2.1059042278352356e-14,2.4741616077496697e-10,0.0025749813170818925,792
1,1745910396.1598558,0.0,0.08230218770168397,frame_0001.jpg,0.007096954088917394,0.0004246081674517694,6.574142453501906,865
2,1745910396.5647557,0.03719425790364564,0.02136691411486026,frame_0002.jpg,0.021574103395641198,0.0029723782508524286,10.864040837214361,866
3,1745910396.9597867,0.13057558625747936,0.03244605476701003,frame_0003.jpg,0.0416149905829214,0.005549891469693355,2.46140551648125,864
4,1745910397.3626237,0.04669066417691686,0.08942449240663738,frame_0004.jpg,0.07190088018698197,0.005144545743511843,359.78058017291335,864
5,1745910397.7598352,0.11316550808981546,0.017410078167663916,frame_0005.jpg,0.1007164287081065,0.00497096114919271,355.631516874792,935
6,1745910398.1598299,0.0,0.17726625043439623,frame_0006.jpg,0.12759749150074823,0.0023598287553281763,359.77481890834844,864
7,1745910398.5598645,0.020575546925420993,0.015827343788785378,frame_0007.jpg,0.15511171299649934,0.007101094862042884,15.76961076516443,867
8,1745910398.9598355,0.018201445357103184,0.039568359471963445,frame_0008.jpg,0.1647638069638679,0.00989362078704313,17.142272175114613,867
9,1745910399.3598955,0.11316550808981546,0.026115117251495873,frame_0009.jpg,0.18349384430584192,0.015148647620325958,12.32150075325751,866
10,1745910399.760396,0.015827343788785378,0.0,frame_0010.jpg,0.1997084332058629,0.017553809101651247,4.813145515648785,865
11,1745910400.1598635,0.0,0.04669066417691686,frame_0011.jpg,0.20550214833932273,0.018111862614309693,7.572555600712292,865
12,1745910400.55992,0.06410074234458078,0.017410078167663916,frame_0012.jpg,0.21714231408088364,0.020008957622676696,8.12129982882027,865
13,1745910400.9598234,0.0,0.0,frame_0013.jpg,0.22506399290121612,0.020902382769240238,5.152646898533419,865
14,1745910401.3597958,0.060143906397384435,0.056978437639627365,frame_0014.jpg,0.2365321095345047,0.021955390117160967,5.14227867137339,865
15,1745910401.7598639,0.0,0.024532382872617338,frame_0015.jpg,0.2518291405201995,0.02337749677634443,7.08110641445694,865
16,1745910402.1600103,0.04194246104028125,0.09654679711159081,frame_0016.jpg,0.2651457035885933,0.02594077785177354,13.494181054498881,866
17,1745910402.5598247,0.0,0.0007913671894392689,frame_0017.jpg,0.2802562757087257,0.030070427203135644,17.014308581014404,867
18,1745910402.9597714,0.0,0.0,frame_0018.jpg,0.28042562796921416,0.030122491703242105,17.12978317421721,867
19,1745910403.359936,0.009496406273271227,0.10525183619542276,frame_0019.jpg,0.2913274136413638,0.034469506534005906,24.87486764581672,869
20,1745910403.7600195,0.0031654687577570757,0.1329496878257972,frame_0020.jpg,0.31196919083505237,0.04788661003870667,42.0672296101842,944
21,1745910404.159971,0.008705039083831958,0.007913671894392689,frame_0021.jpg,0.32434828657725634,0.06109295432150011,50.420391566237015,946
22,1745910404.5599372,0.09654679711159081,0.035611523524767104,frame_0022.jpg,0.3337746189220607,0.07167301237156168,45.75339203514585,945
23,1745910404.9604442,0.0,0.14244609409906842,frame_0023.jpg,0.35357836223059336,0.09229718262945022,52.68044993617548,946
24,1745910405.3599162,0.0,0.0,frame_0024.jpg,0.36144408174361886,0.10488247019112401,61.76564142859354,948
25,1745910405.761183,0.047482031366356134,0.0688489454812164,frame_0025.jpg,0.3664279429591454,0.11469953010444957,63.81370267952582,948
26,1745910406.160042,0.056187070450188094,0.039568359471963445,frame_0026.jpg,0.37576094324054893,0.1341396428063436,63.7257298430161,948
27,1745910406.5598917,0.026906484440935144,0.07122304704953421,frame_0027.jpg,0.38441783235470806,0.15157058522375244,65.7948588124433,949
28,1745910406.9598753,0.019784179735981722,0.0,frame_0028.jpg,0.3894714246224145,0.1636122793940068,67.03332408067564,949
29,1745910407.3599489,0.0458992969874776,0.1068345705743013,frame_0029.jpg,0.39555931438004027,0.17862036182329044,70.0076375302371,950
30,1745910407.7598846,0.02215828130429953,0.035611523524767104,frame_0030.jpg,0.40216054997841555,0.2004146993138674,75.35750784860193,951
31,1745910408.1599019,0.10525183619542276,0.028489218819813682,frame_0031.jpg,0.4073304917841264,0.2183822904025134,70.75925032952557,950
