frame,timestamp,left_vel,right_vel,img_path,rel_x,rel_y,rel_theta,action_id
0,1746170553.377526,0.0,0.0,frame_0000.jpg,-2.5310686362430226e-05,-3.8017583407652644e-10,359.9991598867321,432
1,1746170553.777539,0.09496406273271227,0.02215828130429953,frame_0001.jpg,0.011318653293926548,-0.0006136188530575484,354.51655337958454,575
2,1746170554.1776075,0.09812953149046935,0.04115109385084199,frame_0002.jpg,0.03662590159003098,-0.0054350704007798106,345.1504310839619,573
3,1746170554.577637,0.04273382822972052,0.0,frame_0003.jpg,0.05518448123427468,-0.011432313554258975,337.9478121890759,571
4,1746170554.9776464,0.14323746128850767,0.02136691411486026,frame_0004.jpg,0.0711015022722813,-0.020135812279534246,326.39404177400075,569
5,1746170555.377543,0.04510792979803833,0.05302160169243102,frame_0005.jpg,0.09154003245717772,-0.036805171261579936,318.56086664512827,567
6,1746170555.7776175,0.07597125018616982,0.07597125018616982,frame_0006.jpg,0.11060565411381279,-0.05337521632002136,319.14227966803645,567
7,1746170556.177552,0.011870507841589033,0.026115117251495873,frame_0007.jpg,0.12698250824767782,-0.06752128194940941,319.8556246249526,568
8,1746170556.580625,0.005539570326074882,0.0,frame_0008.jpg,0.13060749596530202,-0.07052500962251872,320.2090322729874,568
9,1746170556.9775555,0.05302160169243102,0.12820148468916157,frame_0009.jpg,0.14241626853455588,-0.07965975373296856,324.31379837924663,568
10,1746170557.377624,0.049064765745234676,0.08625902364888031,frame_0010.jpg,0.17336611186210427,-0.09790959921203063,333.31300974284534,570
11,1746170557.7807052,0.0,0.05935253920794517,frame_0011.jpg,0.18882257454818396,-0.10486645136361797,339.72672129802737,572
12,1746170558.1781535,0.038776992282524174,0.08071945332280543,frame_0012.jpg,0.20563469549086494,-0.10955722080146668,346.93755691048494,573
13,1746170558.5775456,0.047482031366356134,0.11000003933205837,frame_0013.jpg,0.23279261619491953,-0.1139999757546593,354.3110124968913,574
14,1746170558.9774764,0.0458992969874776,0.0332374219564493,frame_0014.jpg,0.25960834540128847,-0.11535268329609548,357.5420676347117,575
15,1746170559.3776002,0.0,0.17251804729776063,frame_0015.jpg,0.28235975986291517,-0.1144372424684854,9.50924207949106,506
16,1746170559.7775466,0.09733816430103008,0.0,frame_0016.jpg,0.31226643553302313,-0.10591015892795429,12.421115647207557,578
17,1746170560.177579,0.024532382872617338,0.013453242220467572,frame_0017.jpg,0.3256838539980095,-0.10394969907309803,6.1906785580244446,577
18,1746170560.5849082,0.011079140652149764,0.047482031366356134,frame_0018.jpg,0.3342554060340372,-0.10294406430877538,8.066432919217561,577
19,1746170560.9782956,0.009496406273271227,0.10841730495317985,frame_0019.jpg,0.35117764254835987,-0.09914925066818187,17.262223957318383,579
20,1746170561.376617,0.04273382822972052,0.012661875031028303,frame_0020.jpg,0.37031752824842373,-0.09161551304560445,21.397964971463637,580
21,1746170561.7774615,0.0,0.0031654687577570757,frame_0021.jpg,0.3749168219281745,-0.08989619645325833,20.32864421538477,580
22,1746170562.1774638,0.06489210953402005,0.012661875031028303,frame_0022.jpg,0.3833433626613452,-0.0870880211595161,16.084610551948913,579
23,1746170562.577557,0.06251800796570224,0.017410078167663916,frame_0023.jpg,0.3973117914671282,-0.08382256650866464,10.420321012879072,578
24,1746170562.9775555,0.147194297235704,0.01661871097822465,frame_0024.jpg,0.42396650095481925,-0.08208464820007264,356.8166195825863,647
25,1746170563.3775887,0.02136691411486026,0.0,frame_0025.jpg,0.44102089568359315,-0.08448373381685241,347.74374462878905,645
26,1746170563.777627,0.0015827343788785378,0.11474824246869399,frame_0026.jpg,0.45251526975838097,-0.08644375613107128,354.56583319444616,647
27,1746170564.1776292,0.03719425790364564,0.07755398456504835,frame_0027.jpg,0.4768050715145868,-0.0861762062905358,4.683802223336215,577
28,1746170564.5774426,0.010287773462710497,0.12820148468916157,frame_0028.jpg,0.5060410142607084,-0.0807407108554364,18.197099269774696,579
29,1746170564.9776323,0.026906484440935144,0.06568347672345932,frame_0029.jpg,0.5272663676101353,-0.0713509751017577,27.73325912478475,581
30,1746170565.3776536,0.05776980482906663,0.04115109385084199,frame_0030.jpg,0.5422568409301755,-0.06305088817696322,28.706451798484864,581
31,1746170565.7777069,0.1756835160555177,0.0015827343788785378,frame_0031.jpg,0.5666253304487009,-0.05257955564578276,15.252748152554773,579
